A01,国民经济指标,A0107,三次产业构成,A010704,三次产业构成-第三产业增加值,A01070401,三次产业构成-第三产业增加值,A0109004,1
A01,国民经济指标,A0108,分行业增加值,A010801,国内生产总值,A01080101,国内生产总值,A0108002,1
A01,国民经济指标,A0108,分行业增加值,A010802,农林牧渔业增加值,A01080201,农林牧渔业增加值,A0110002,1
A01,国民经济指标,A0108,分行业增加值,A010803,工业增加值,A01080301,工业增加值,A0110003,1
A01,国民经济指标,A0108,分行业增加值,A010804,建筑业增加值,A01080401,建筑业增加值,A0110004,1
A01,国民经济指标,A0108,分行业增加值,A010805,批发和零售业增加值,A01080501,批发和零售业增加值,A0110005,1
A01,国民经济指标,A0108,分行业增加值,A010806,交通运输、仓储和邮政业增加值,A01080601,交通运输、仓储和邮政业增加值,A0110006,1
A01,国民经济指标,A0108,分行业增加值,A010807,住宿和餐饮业增加值,A01080701,住宿和餐饮业增加值,A0110007,1
A01,国民经济指标,A0108,分行业增加值,A010808,金融业增加值,A01080801,金融业增加值,A0110008,1
A01,国民经济指标,A0108,分行业增加值,A010809,房地产业增加值,A01080901,房地产业增加值,A0110009,1
A01,国民经济指标,A0108,分行业增加值,A010810,其他行业增加值,A01081001,其他行业增加值,A0110010,1
A01,国民经济指标,A0109,货币供应量,A010901,货币和准货币(M2)供应量_期末值,A01090101,货币和准货币(M2)供应量_期末值,A5101001,1
A01,国民经济指标,A0109,货币供应量,A010902,货币和准货币(M2)供应量_同比增长,A01090201,货币和准货币(M2)供应量_同比增长,A5101002,1
A01,国民经济指标,A0109,货币供应量,A010903,货币(M1)供应量_期末值,A01090301,货币(M1)供应量_期末值,A5101003,1
A01,国民经济指标,A0109,货币供应量,A010904,货币(M1)供应量_同比增长,A01090401,货币(M1)供应量_同比增长,A5101004,1
A01,国民经济指标,A0109,货币供应量,A010905,流通中现金(M0)供应量_期末值,A01090501,流通中现金(M0)供应量_期末值,A5101005,1
A01,国民经济指标,A0109,货币供应量,A010906,流通中现金(M0)供应量_同比增长,A01090601,流通中现金(M0)供应量_同比增长,A5101006,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100101,居民消费价格指数(上年同月=100),A0301001001,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100102,食品烟酒类居民消费价格指数(上年同月=100),A0301001002,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100103,衣着类居民消费价格指数(上年同月=100),A0301001003,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100104,居住类居民消费价格指数(上年同月=100),A0301001004,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100105,生活用品及服务类居民消费价格指数(上年同月=100),A0301001005,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100106,交通和通信类居民消费价格指数(上年同月=100),A0301001006,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100107,教育文化和娱乐类居民消费价格指数(上年同月=100),A0301001007,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100108,医疗保健类居民消费价格指数(上年同月=100),A0301001008,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100109,其他用品和服务类居民消费价格指数(上年同月=100),A0301001009,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100110,食品类居民消费价格指数(上年同月=100),A0301001010,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100111,烟酒及用品类居民消费价格指数(上年同月=100),A0301001011,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100112,家庭设备用品及维修服务类居民消费价格指数(上年同月=100),A0301001012,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100113,医疗保健和个人用品类居民消费价格指数(上年同月=100),A0301001013,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100114,交通和通讯类居民消费价格指数(上年同月=100),A0301001014,1
A01,国民经济指标,A0110,价格指数,A011001,全国居民消费价格分类指数(上年同月=100),A01100115,娱乐教育文化用品及服务类居民消费价格指数(上年同月=100),A0301001015,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100201,农业生产资料指数(上年=100),A0326001,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100202,农用手工工具指数(上年=100),A0326002,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100203,饲料价格指数(上年=100),A0326003,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100204,仔畜幼禽及产品畜(上年=100),A0326004,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100205,半机械化农具生产资料价格指数(上年=100),A0326005,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100206,机械化农具生产资料价格指数(上年=100),A0326006,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100207,化学肥料生产资料价格指数(上年=100),A0326007,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100208,农药及农药械生产资料价格指数(上年=100),A0326008,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100209,化学农药生产资料价格指数(上年=100),A0326009,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100210,农药器械生产资料价格指数(上年=100),A0326010,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100211,农用机油生产资料价格指数(上年=100),A0326011,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100212,其他农业生产资料价格指数(上年=100),A0326012,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100213,农用种子生产资料价格指数(上年=100),A0326013,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100214,其他农业生产资料(除种子)价格指数(上年=100),A0326014,1
A01,国民经济指标,A0110,价格指数,A011002,农业生产资料价格分类指数(上年=100),A01100215,农业生产服务价格指数(上年=100),A0326015,1
A01,国民经济指标,A0110,价格指数,A011003,农产品生产价格指数(上年=100),A01100301,农产品生产价格指数(上年=100),A0327001,1
A01,国民经济指标,A0110,价格指数,A011003,农产品生产价格指数(上年=100),A01100302,种植业产品生产价格指数(上年=100),A0327002,1
A01,国民经济指标,A0110,价格指数,A011003,农产品生产价格指数(上年=100),A01100303,谷物生产价格指数(上年=100),A0327003,1
A01,国民经济指标,A0110,价格指数,A011003,农产品生产价格指数(上年=100),A01100304,小麦生产价格指数(上年=100),A0327004,1
